,Unnamed: 0,Item Number,Product Title,cat,Level,reco1,title1,reco2,title2,reco3,title3,reco4,title4,reco5,title5,reco_cat,item_cde
3366,3366,20054358,"Pregis EverTec™ Brown Curbside Recyclable Padded Mailer (10.75 in. x 15 in., 1-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3367,3367,20054139,"MysticWasher® Black/Red Cleaning System Pressure Washer (98 in. x 52 in. x 40 in., 1 Washer/CS)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3368,3368,20028671,"TENNANT® Black/Blue T581 Micro Floor Machine (20 in., 1 Machine/CS)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3369,3369,20028674,HB Fuller White Hot Melt Adhesive (2500 lbs.),Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3370,3370,20029368,SEALED AIR® Green Polypropylene Inflatable Film (11.88 in. x 8.125 in. x 31200 in.),Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3371,3371,20079976,"GeneSys™ Grey/Red Batpro Solichem Walk Band Floor Machine (20 in., 1 Machine/CS)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3372,3372,20029469,"TENNANT® Grey/Blue Dual Disk Propel Walk Behind Floor Machine (24 in., 1 Machine/CS)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3373,3373,20030014,Abco Mop 4-Ply Blue Medium End Loop Mop Head,Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3374,3374,20017605,Berry® 2 Mil. Clear LLDPE Stretch Film Rolls (30 in. x 22000 ft.),Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3375,3375,11087569,"TUFflex 42 Ga. Clear MG Stretch Film Roll (19.7 in. x 10000 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3376,3376,10847885,"HI-TAK® .045 In. TufSeal Grey Sealant Tape Roll (3 in. x 12 ft., 1-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3377,3377,11087570,"TUFflex® 47 Ga. Clear MG Stretch Film Roll (19.7 in. x 9000 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3378,3378,10847888,"HI-TAK® .045 In. TufSeal Grey Sealant Tape Roll (24 in. x 12 ft., 1-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3379,3379,10847897,"HI-TAK® TufSeal Grey Sealant Tape Roll (.75 In. x 12 In., 1-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3380,3380,11087571,"TUFflex 54 Ga. Clear MG Stretch Film Roll (19.7 in. x 8000 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3381,3381,11087572,"TUFflex 29 Ga. Clear HG Stretch Film Roll (15.5 in. x 1476 ft., 118-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3382,3382,20017636,A2 Seville® 24# White Wove OSSS Machine Insert 250/BX 1000/CT V05132,Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3383,3383,20017637,A2 Seville® Wove 24# White OSSS Machine Insertable  Bulk 1000/CT V05133,Uncoated Freesheet_Imaging_Cut / Digital,Product,10735823,13x19 52M 100# White Endurance® Digital Gloss Text 94br 500/Pk 60Pk/Pl Edgt52rw,,,,,,,,,,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3384,3384,20017644,A6 Wove Seville® 24# White OSSS Machine Insert 250/BX 1000/CT V05134,Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3385,3385,20017645,A6 Wove Seville® 24# White OSSS Machine Insertable Bulk 1000/CT V05135,Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3386,3386,20017646,A7 Seville® 24# White Wove OSSS Machine Insert 250/BX 1000/CT V05136,Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3387,3387,20017647,A7 Seville® 24# White Wove OSSS Machine Insertable Bulk 1000/CT V05137,Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3388,3388,20017648,6x9 Book Horiz Poly Wndw Seville® 24# White Wove OSSS Mach Insert 500/CT V05125,Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3389,3389,10676908,"3M™ 1.2 Mil. Clear Recycled Corrugated Carton Sealing Tape (48 Mm. x 914 M., 6-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3390,3390,10834257,"TUFflex® 63 Ga. Cast Clear Premium Stretch Film (19.7 in. x 5500 ft., 40 RL/SK)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3391,3391,10834315,"TUFflex® 115 Ga. Cast Clear Performance Stretch Film (20 in. x 3500 ft., 40 RL/SK)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3392,3392,10061066,PAPERplus® 2-Ply Brown Wrapping Paper (29.5 in. x 10800 in.),Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3393,3393,10834322,"TUFflex® 80 Ga. Cast Clear Premium Stretch Film (12 in. x 5500 ft., 60 RL/SK)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3394,3394,10690538,"Yellow Handle Ratchet Strap (2 in. x 144 in., 25-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3395,3395,10834082,"TUFflex 55 Ga. Clear LLDPE Stretch Film Rolls (30 in. x 8000 ft., 20-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3396,3396,10834245,"TUFflex 50 Ga. Clear LLDPE Stretch Film Rolls (20 in. x 9000 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3397,3397,11022609,"Sigma 47 Ga. Sigma Clear Stretch Film Roll (500 mm. x 9000 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3398,3398,11022611,"Sigma 54 Ga. Sigma Clear Stretch Film Roll (500 mm. x 8000 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3399,3399,11022618,"Sigma 47 Ga. Sigma Clear Stretch Film Roll (750 mm. x 9000 ft., 20-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3400,3400,11073659,"Berry® 10.2 Mic. Clear LLDPE Stretch Film Rolls (30 in. x 8000 ft., 25-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3401,3401,20018342,20 3/4x29 1/2 153M 65# White Starbrite® Opaque Select Digital Smooth Cover 9000/SK V05140,Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3402,3402,11022620,"Sigma 54 Ga. Sigma Clear Stretch Film Roll (750 mm. x 8000 ft., 20-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3403,3403,10807739,"StretchTape 73 Ga. Clear LDPE Stretch Film Roll (3 in. x 6000 ft., 1-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3404,3404,10827244,"TUFflex® 150 Ga. Cast Clear Premium Plus Stretch Film (20 in. x 3000 ft., 40 RL/SK)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3405,3405,10695344,"Stratos™ 37 Ga. Clear LLDPE Stretch Film Rolls (30 in. x 12500 ft., 20-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3406,3406,11067303,"Berry® 80 Ga. Clear LLDPE Stretch Film Rolls (39.4 in. x 5500 ft., 20-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3407,3407,10276364,"ATP 6.8 Mil. Yellow Electroplating Masking Tape (2 In. x 36 Yd., 1-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3408,3408,10992150,"Berry® 55 Ga. Clear LLDPE Stretch Film Rolls (20 in. x 8350 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3409,3409,11141870,"TUFflex 80 Ga. Clear MG Stretch Film Roll (20 in. x 5000 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Product,11141846,"TUFflex 80 Ga. Clear HG Stretch Film Case (18 in. x 1500 ft., 36-Piece)",,,,,,,,,,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3410,3410,10057742,"Sigma 60 Ga. Sigma Clear Classic Stretch Film Case (12 in. x 2000 ft., 48-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3411,3411,11141873,"TUFflex 54 Ga. Clear MG Stretch Film Roll (19.7 in. x 5000 ft., 60-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3412,3412,10292632,"Intertape® 1.7 Mil. Clear Carton Sealing Tape (48 Mm. x 1371 M., 288-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3413,3413,11126603,"TUFflex 50 Ga. Clear LLDPE Stretch Film Rolls (20 in. x 7500 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3414,3414,10830388,"TUFflex 120 Ga. Clear MG Stretch Film Roll (30 in. x 4000 ft., 20-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3415,3415,10059312,Sealed Air® Clear Polypropylene Bubble Bag (6 in. x 8.5 in.),Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3416,3416,11101271,"Berry® 100 Ga. Clear LLDPE Stretch Film Rolls (20 in. x 4500 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3417,3417,20018089,"Fabri-Kal Beige Greenware Container (9 in. x 9 in., 200-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3418,3418,10392044,"Magnum Stretch 65 Ga. Magnum Stretch Clear Bundling Film Roll (20 in. x 6000 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3419,3419,10830389,"TUFflex 75 Ga. Clear MG Stretch Film Roll (30 in. x 6000 ft., 20-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3420,3420,11101383,"Berry® 70 Ga. Clear Polyethylene Stretch Film Rolls (30 in. x 6500 ft., 20-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3421,3421,20018326,SEALED AIR® 1.5 Mil. Clear LDPE Shrink Film Roll (5.12 in. x 2600 ft.),Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3422,3422,10830390,"TUFflex® 80 Ga. Cast Clear Premium Plus Stretch Film (30 in. x 6000 ft., 20 RL/SK)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3423,3423,10059950,Pelaspan® White Loose Fill Void Fill (20 cu ft.),Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3424,3424,10746480,"Berry® 70 Ga. Clear LLDPE Stretch Film Rolls (20 in. x 5000 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3425,3425,20018262,24x36 399M 120# White Endurance® Gloss Cover 94br 3375/Sk V05142,Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3426,3426,20018111,"AirSpeed HC-12 Barrier Clear Hybrid Cushioning Film Roll (1 in. x 17 in. x 21000 in., 1-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3427,3427,10060537,"Delta 40-lbs Brown Recycled Wrapping Paper Roll (24 in. x 10800 in., 1-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3428,3428,10830394,"TUFflex 115 Ga. Clear MG Stretch Film Roll (20 in. x 3500 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Product,10036271,"Scotch® 1.9 Mil. Clear Box Sealing Tape (72 mm. x 100 m., 24-Piece)",10728672.0,"TUFflex® 80 Ga. Clear MG Stretch Film Roll (30 in. x 5500 ft., 20-Piece)",,,,,,,,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3429,3429,10060599,"Delta 40-lbs Brown Recycled Wrapping Paper Roll (36 in. x 10800 in., 1-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3430,3430,10815597,"Tesa® Clear Double-Sided Masking Tape (.5 In. x 72 Yd., 144-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3431,3431,10728188,"TUFflex 50 Ga. Clear LLDPE Stretch Film Rolls (20 in. x 9000 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3432,3432,10728222,"TUFflex® 50 Ga. Cast Clear Premium Plus Stretch Film (30 in. x 9000 ft., 20 RL/SK)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3433,3433,10728186,"TUFflex 42 Ga. Clear LLDPE Stretch Film Rolls (20 in. x 10000 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3434,3434,10728224,"TUFflex® 60 Ga. Clear LLDPE Stretch Film Rolls (20 in. x 7500 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3435,3435,11097096,"Intertape® 1.6 Mil. Clear Carton Sealing Tape (48 Mm. x 100 M., 3780-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3436,3436,10728187,"TUFflex 47 Ga. Clear LLDPE Stretch Film Rolls (20 in. x 9000 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3437,3437,10728227,"TUFflex 60 Ga. Clear LLDPE Stretch Film Rolls (30 in. x 7500 ft., 20-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3438,3438,10728569,"TUFflex 100 Ga. Clear LLDPE Stretch Film Rolls (20 in. x 4750 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3439,3439,10662963,"Revolution™ 91 Ga. Clear LLDPE Stretch Film Rolls (20 in. x 5000 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3440,3440,10662965,"Revolution™ 91 Ga. Clear LLDPE Stretch Film Rolls (30 in. x 5000 ft., 20-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3441,3441,20018667,"Abbott White Direct Thermal Label (4 in. x 4 in., 6000-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3442,3442,10789612,"Ampac 2-Mil Dark Blue Plastic Bin Liner Roll (51 in. x 41 in. x 103 in. , 75-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3443,3443,20000319,"Fasfil 1-Ply Brown Void Fill (15 in. x 16800 in., 1-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Product,10904666,TUFflex® Clear Cushioning Bubble Wrap (48 in. x 750 ft.),10041298.0,"Scotch® 1.8 Mil. Clear Medium-Duty Box Sealing Tape (72 mm. x 1500 m., 4-Piece)",10495384.0,"Nordic Ice® Freezer Safe White Gel Pack (6.5 in. x 5.5 in. x 1 in., 36 -Piece)",,,,,,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3444,3444,11005436,"Berry®2.5 Mil. Clear Polyethylene Stretch Film Rolls (20 in. x 2000 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3445,3445,10742939,"Vortex 17.8 Mic.Vortex Clear Stretch Film Roll (750 mm. x 1980 m., 20-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3446,3446,11002683,"Sigma 80 Ga. Sigma Clear Focus Stretch Film Roll (18 in. x 6000 ft., 40-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
3447,3447,11106343,"Shurtape® 2 Mil. Production Grade Clear Acrylic Cartoon Sealing Tape (72 Mm. x 914 M., 4-Piece)",Uncoated Freesheet_Imaging_Cut / Digital,Cat 3,10802527.0,,10298253.0,,10301632.0,,10302459.0,,11136857.0,,Cushioning_Bubble_Bundles,"[10802527, 10298253, 10301632, 10302459, 11136857]"
